1	0.000000
2	0.000000
3	0.000000
4	77.905243
5	61.808095
6	71.565051
7	67.984161
8	67.508483
9	67.414331
10	60.128708
11	47.374962
12	23.818650
13	0.000000
14	0.000000
15	0.000000
16	32.279127
17	45.403485
18	56.382643
19	67.908635
20	82.303948
21	82.638226
22	73.249735
23	73.745097
24	66.696982
25	59.470294
26	47.893354
27	33.938393
28	0.000000
29	0.000000
30	0.000000
31	36.422283
32	45.658543
33	70.109418
34	64.054643
35	82.593813
36	73.763689
37	77.407882
38	75.963757
39	76.607502
40	68.198591
41	57.315769
42	45.490744
43	32.616061
44	0.000000
45	0.000000 
