1	0.045799	
2	0.038667
3	0.039077
4	0.038762
5	0.038668
6	0.038967
7	0.038750
8	0.039126
9	0.038862
10	0.033556
11	0.038635
12	0.038982
13	0.039272
14	0.039031
15	0.039163
16	0.039041
17	0.039099
18	0.035872
19	0.039897
20	0.039891
21	0.038912
22	0.035992
23	0.039497
24	0.038074
25	0.039577
26	0.038590
27	0.027042
28	0.039051
29	0.028738
30	0.039258
31	0.040458
32	0.038640
33	0.038962
34	0.039496
35	0.039029
36	0.039284
37	0.032916
38	0.039021
39	0.038399
40	0.029177
41	0.038759
42	0.035956
43	0.038989
44	0.027932
45	0.037169
46	0.039215
47	0.038910
48	0.038723
49	0.038838
50	0.038572
51	0.036502
52	0.032995
53	0.039501
54	0.045669
55	0.040698
56	0.038797
57	0.039443
58	0.039775
59	0.027253
60	0.039148
61	0.036026
62	0.038757
63	0.039187
64	0.040093
65	0.028492
66	0.038743
67	0.038279
68	0.038810
69	0.038776
70	0.037824
71	0.037407
72	0.038635
73	0.039868
74	0.038605
75	0.039229
76	0.039716
77	0.038652
78	0.038118
79	0.040319
80	0.038789
81	0.041688
82	0.037856
83	0.039560
84	0.029718
85	0.038858
86	0.039271
87	0.038810
88	0.036219
89	0.038789
90	0.028560
91	0.029657
92	0.038688
93	0.041926
94	0.038629
95	0.039073
96	0.039583
97	0.039629
98	0.040849
99	0.038742
100	0.038134
101	0.038680
102	0.039233
103	0.042193
104	0.040266
105	0.029201
106	0.036724
107	0.038839
108	0.043853
109	0.038823
110	0.040404
111	0.036152
112	0.038427
113	0.039041
114	0.039153
115	0.039453
116	0.038297
117	0.038972
118	0.038205
119	0.028377
120	0.037283
121	0.038681
122	0.035113
123	0.038817
124	0.030064
125	0.048659
126	0.031730
127	0.031510
128	0.039494
129	0.039173
130	0.038674
131	0.040637
132	0.038210
133	0.029595
134	0.028509
135	0.038365
136	0.028542
137	0.028287
138	0.040067
139	0.041161
140	0.031099
141	0.038568
142	0.028560
143	0.040038
144	0.028611
145	0.037236
146	0.038153
147	0.038056
148	0.037214
149	0.038411
150	0.039627
151	0.039567
152	0.038168
153	0.038715
154	0.038852
155	0.028597
156	0.041510
157	0.041784
158	0.038885
159	0.040764
160	0.037454
161	0.037440
162	0.038633
163	0.026281
164	0.037089
165	0.038566
166	0.040450
167	0.037683
168	0.039113
169	0.039385
170	0.039594
171	0.036243
172	0.038621
173	0.039305
174	0.038882
175	0.038757
176	0.039081
177	0.037716
178	0.039656
179	0.028726
180	0.039691
181	0.037532
182	0.037696
183	0.038871
184	0.030379
185	0.039083
186	0.038831
187	0.038998
188	0.039847
189	0.035305
190	0.029864
191	0.044806
192	0.035380
193	0.038349
194	0.036919
195	0.043723
196	0.038435
197	0.040135
198	0.042983
199	0.034756
200	0.039397
201	0.038672
202	0.034504
203	0.038893
204	0.039093
205	0.038759
206	0.039509
207	0.038703
208	0.036857
209	0.043641
210	0.033587
211	0.037525
212	0.040682
213	0.028634
214	0.039892
215	0.028872
216	0.043704
217	0.034432
218	0.041545
219	0.038756
220	0.037622
221	0.035774
222	0.039843
223	0.028547
224	0.040717
225	0.038717
226	0.035735
227	0.028557
228	0.039149
229	0.038706
230	0.027168
231	0.038654
232	0.041539
233	0.038772
234	0.039121
235	0.037996
236	0.038612
237	0.044849
238	0.040077
239	0.038590
240	0.039261
241	0.037706
242	0.048982
243	0.046266
244	0.041863
245	0.047284
246	0.042159
247	0.053756
248	0.040101
249	0.042077
250	0.030285
251	0.044843
252	0.038861
253	0.039199
254	0.039210
255	0.041751
256	0.048506
257	0.038986
258	0.038089
259	0.042755
260	0.037304
261	0.039316
262	0.047897
263	0.044691
264	0.046520
265	0.034195
266	0.039499
267	0.039185
268	0.035905
269	0.039712
270	0.028619
271	0.038011
272	0.038665
273	0.041223
274	0.040115
275	0.038885
276	0.038700
277	0.038503
278	0.039124
279	0.044554
280	0.040756
281	0.053684
282	0.040173
283	0.039369
284	0.038888
285	0.038667
286	0.040979
287	0.028483
288	0.041619
289	0.038806
290	0.038931
291	0.048804
292	0.040200
293	0.041876
294	0.042410
295	0.038694
296	0.038916
297	0.039174
298	0.038638
299	0.039735
300	0.038607
301	0.028750
302	0.039067
303	0.038732
304	0.037460
305	0.051658
306	0.039102
307	0.038737
308	0.038368
309	0.040134
310	0.040212
311	0.038873
312	0.037385
313	0.037593
314	0.039188
315	0.039894
316	0.038703
317	0.028505
318	0.038535
319	0.038949
320	0.028445
321	0.038800
322	0.039032
323	0.037732
324	0.028851
325	0.048303
326	0.020047
327	0.038728
328	0.038926
329	0.038954
330	0.039682
331	0.038795
332	0.039519
333	0.038589
334	0.037681
335	0.039935
336	0.032770
337	0.040009
338	0.035918
339	0.030210
340	0.048554
341	0.037462
342	0.030054
343	0.038071
344	0.039269
345	0.047973
346	0.034896
347	0.040338
348	0.038687
349	0.039171
350	0.048618
351	0.037793
352	0.038631
353	0.040639
354	0.028757
355	0.041441
356	0.038636
357	0.039956
358	0.038734
359	0.038996
360	0.034751
361	0.038994
362	0.036150
363	0.039149
364	0.026044
365	0.034147
366	0.039647
367	0.029732
368	0.037526
369	0.036854
370	0.038478
371	0.036611
372	0.038391
373	0.039438
374	0.038676
375	0.040596
376	0.036131
377	0.042074
378	0.038797
379	0.040476
380	0.038671
381	0.038625
382	0.028494
383	0.039466
384	0.028663
385	0.041649
386	0.041210
387	0.038536
388	0.028572
389	0.039053
390	0.036234
391	0.035841
392	0.040019
393	0.038439
394	0.038983
395	0.037156
396	0.038966
397	0.028592
398	0.027254
399	0.036252
400	0.038000
401	0.037751
402	0.038851
403	0.040396
404	0.028664
405	0.038762
406	0.035592
407	0.034044
408	0.039389
409	0.037904
410	0.042311
411	0.027338
412	0.040044
413	0.037002
414	0.039431
415	0.039394
416	0.028277
417	0.041864
418	0.039941
419	0.027753
420	0.038963
421	0.038389
422	0.043832
423	0.038567
424	0.038699
425	0.040412
426	0.039205
427	0.038133
428	0.038985
429	0.038204
430	0.043749
431	0.028973
432	0.038470
433	0.038682
434	0.037371
435	0.038844
436	0.038614
437	0.043162
438	0.038753
439	0.029149
440	0.038722
441	0.039164
442	0.038594
443	0.039930
444	0.031816
445	0.040612
446	0.046659
447	0.040293
448	0.040006
449	0.039679
450	0.038680
451	0.038634
452	0.038372
453	0.050944
454	0.038998
455	0.038711
456	0.038672
457	0.046516
458	0.039012
459	0.039328
460	0.038875
461	0.037455
462	0.028363
463	0.028544
464	0.040187
465	0.038720
466	0.037239
467	0.035944
468	0.039434
469	0.035176
470	0.039255
471	0.038738
472	0.030095
473	0.041357
474	0.039873
475	0.040463
476	0.039201
477	0.039333
478	0.038984
479	0.039150
480	0.038712
481	0.041692
482	0.038439
483	0.040518
484	0.029965
485	0.039001
486	0.037568
487	0.037393
488	0.038174
489	0.038912
490	0.039970
491	0.039351
492	0.041327
493	0.039227
494	0.037538
495	0.038738
496	0.040806
497	0.038575
498	0.039094
499	0.039422
500	0.037954
501	0.037646
502	0.038583
503	0.038626
504	0.030290
505	0.038324
506	0.039360
507	0.033103
508	0.041035
509	0.038268
510	0.038705
511	0.041043
512	0.039397
513	0.040109
514	0.039116
515	0.039125
516	0.038573
517	0.039204
518	0.040930
519	0.038353
520	0.039187
521	0.047660
522	0.040304
523	0.048643
524	0.037452
525	0.038597
526	0.039082
527	0.039127
528	0.041727
529	0.039233
530	0.038645
531	0.038268
532	0.037832
533	0.040035
534	0.040207
535	0.038764
536	0.038683
537	0.040067
538	0.038734
539	0.030328
540	0.038839
541	0.041848
542	0.030477
543	0.038809
544	0.040406
545	0.033907
546	0.038685
547	0.038724
548	0.036204
549	0.039013
550	0.039055
551	0.036653
552	0.038104
553	0.026165
554	0.041912
555	0.039513
556	0.038606
557	0.039404
558	0.034655
559	0.039423
560	0.038428
561	0.041913
562	0.038764
563	0.037861
564	0.040238
565	0.040152
566	0.038780
567	0.031803
568	0.039430
569	0.039480
570	0.045866
571	0.041182
572	0.039502
573	0.038342
574	0.037032
575	0.029891
576	0.041713
577	0.039676
578	0.038591
579	0.039808
580	0.038878
581	0.038736
582	0.033453
583	0.038551
584	0.039482
585	0.038335
586	0.038610
587	0.046975
588	0.037977
589	0.039654
590	0.036097
591	0.037309
592	0.040232
593	0.039187
594	0.039186
595	0.039219
596	0.038695
597	0.028256
598	0.040576
599	0.039723
600	0.029921
601	0.018708
602	0.041402
603	0.038666
604	0.041095
605	0.038788
606	0.027228
607	0.038700
608	0.037571
609	0.039812
610	0.040207
611	0.038650
612	0.037357
613	0.040085
614	0.041242
615	0.038637
616	0.037760
617	0.037668
618	0.028631
619	0.039633
620	0.048871
621	0.039227
622	0.038710
623	0.039327
624	0.039062
625	0.038664
626	0.038639
627	0.038222
628	0.042079
629	0.038900
630	0.037703
631	0.036821
632	0.042040
633	0.040888
634	0.037391
635	0.039321
636	0.038894
637	0.038652
638	0.047610
639	0.039617
640	0.041482
641	0.039518
642	0.036290
643	0.039609
644	0.038699
645	0.039021
646	0.040016
647	0.037799
648	0.038766
649	0.038550
650	0.038581
651	0.037789
652	0.048773
653	0.038921
654	0.038807
655	0.038889
656	0.038747
657	0.047477
658	0.039339
659	0.036885
660	0.039802
661	0.039988
662	0.027941
663	0.039954
664	0.039918
665	0.039092
666	0.043002
667	0.038602
668	0.039852
669	0.039433
670	0.031163
671	0.038473
672	0.042762
673	0.028962
674	0.038420
675	0.038638
676	0.029954
677	0.038772
678	0.038852
679	0.039750
680	0.038235
681	0.038982
682	0.039106
683	0.038797
684	0.039409
685	0.038854
686	0.038988
687	0.038638
688	0.027658
689	0.038225
690	0.041878
691	0.038281
692	0.030288
693	0.037267
694	0.038724
695	0.036309
696	0.038687
697	0.038771
698	0.040366
699	0.039144
700	0.038791
701	0.037136
702	0.038776
703	0.038905
704	0.031245
705	0.037758
706	
707	
708	
709	
710	
711	
712	
713	
714	
715	
716	
717	
718	
719	
720	
721	
722	
723	
